502.5	2.5702	3.67172	-6.8756	18.87411
550.6	2.8635	3.82126	-6.4024	21.88436
599.9	3.153	3.91849	-5.41315	24.71
648.3	3.3765	3.98063	-4.44466	26.88119
705.2	3.636	3.98063	-2.62492	28.94714
744.3	3.8217	4.10181	-2.21945	31.35177
803.9	4.0808	4.10665	-0.21165	33.51683
855.2	4.2682	4.08695	1.51437	34.88784
913.5	4.4436	4.05603	3.2942	36.04675
957.0	4.5562	4.03508	4.47709	36.76926
1004.8	4.6676	4.01553	5.66201	37.48578
1057.7	4.7824	3.9982	6.88575	38.24198
