1377	3.498	0	12.235	0
1409	3.494	0	12.21	0
1441	3.491	0	12.185	0
1476	3.487	0	12.161	0
1512	3.484	0	12.138	0
1550	3.481	0	12.115	0
1589	3.478	0	12.093	0
1631	3.474	0	12.072	0
1675	3.471	0	12.051	0
1722	3.469	0	12.031	0
1771	3.466	0	12.012	0
1823	3.463	0	11.993	0
1878	3.46	0	11.975	0
1937	3.458	0	11.957	0
1999	3.456	0	11.941	0
2066	3.453	0	11.924	0
2137	3.451	0	11.909	0
2214	3.449	0	11.893	0
2296	3.447	0	11.879	0
2384	3.445	0	11.865	0
2479	3.443	0	11.851	0
2583	3.441	0	11.839	0
2695	3.439	0	11.826	0
2817	3.437	0	11.815	0
2952	3.436	0	11.803	0
3099	3.434	0	11.793	0
3262	3.433	0	11.783	0
3443	3.431	0	11.773	0
3646	3.43	0	11.764	0
3874	3.429	0	11.756	0
4132	3.427	0	11.748	0
4427	3.426	0	11.74	0
4768	3.425	0	11.733	0
5165	3.424	0	11.727	0
5635	3.424	0	11.721	0
6198	3.424	0	11.723	1e-05
6887	3.423	0	11.718	0.00015
7748	3.422	0	11.713	0.00016
8855	3.422	0	11.709	0.00048
10330	3.421	0	11.706	0.00068
12396	3.421	0	11.703	0.00116
15496	3.421	0	11.701	0.00109
20661	3.42	0	11.699	0.00171
30991	3.42	0	11.696	0
61982	3.419	0	11.693	0
